Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_accident,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S009231    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París / Aribau                                    ,,Divendres,Dv,Laboral,2019,11,Novembre,29,8,Matí,Col.lisió lateral,429269.91 ,4582970.53,2.1527294302819984,41.39333452283021
2019S005818    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Balmes                                    ,,Dilluns,Dl,Laboral,2019,7,Juliol,22,20,Tarda,Altres,430022.75 ,4582583.06,2.161778509056308,41.38991070173129
2019S007411    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Diputació / Aribau                                ,,Dijous,Dj,Laboral,2019,9,Setembre,26,17,Tarda,Col.lisió lateral,430018.62 ,4582204.72,2.1617728865353674,41.38650279530343
2019S001655    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel / Aragó                                ,,Dissabte,Ds,Laboral,2019,3,Març,2,4,Nit,Xoc contra element estàtic,429544.56 ,4582114.92,2.156114006901647,41.38565256511305
2019S001802    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Consell de Cent / Muntaner                        ,,Dijous,Dj,Laboral,2019,3,Març,7,15,Tarda,Col.lisió lateral,429828.58 ,4582206.54,2.159499963810238,41.38650260808863
2019S008793    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70607,Casanova                                          ,105-107   ,Dimecres,Dc,Laboral,2019,11,Novembre,13,13,Matí,Abast,429509.38 ,4582327.16,2.1556685598584138,41.38756103120793
2019S003029    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70607,Diputació / Casanova                              ,,Divendres,Dv,Laboral,2019,4,Abril,19,0,Nit,Col.lisió fronto-lateral,429827.12 ,4582016.53,2.159504543519099,41.384791141960505
2019S000425    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença / Aragó                                   ,,Dijous,Dj,Laboral,2019,1,Gener,17,8,Matí,Xoc contra element estàtic,428970.85 ,4581553.16,2.1493189901553773,41.38054252072494
2019S000725    ,2,Eixample,9,la Nova Esquerra de l'Eixample,331507,Tarragona                                         ,123,Diumenge,Dg,Laboral,2019,1,Gener,27,23,Nit,Col.lisió lateral,428717.51 ,4581184.31,2.146332997920762,41.37719801762982
2019S008590    ,2,Eixample,9,la Nova Esquerra de l'Eixample,331507,Tarragona / Consell de Cent                       ,,Dimecres,Dc,Laboral,2019,11,Novembre,6,16,Tarda,Caiguda interior vehicle,428769.74 ,4581177.12,2.1469583778766155,41.37713789216759
2019S008094    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90502,Còrsega / Enric Granados                          ,,Diumenge,Dg,Laboral,2019,10,Octubre,20,3,Nit,Altres,429458,4582969.11,2.1549792193894493,41.39333827738811
2019S001440    ,2,Eixample,7,la Dreta de l'Eixample,148307,Aragó / Gràcia                                    ,,Divendres,Dv,Laboral,2019,2,Febrer,22,19,Tarda,Abast,430277.16 ,4582833.02,2.1647923751594504,41.3921841111015
2019S004632    ,2,Eixample,7,la Dreta de l'Eixample,148307,València / Gràcia                                 ,,Dimarts,Dm,Laboral,2019,6,Juny,11,22,Nit,Col.lisió fronto-lateral,430187.73 ,4582930.63,2.1637115086281393,41.39305547327153
2019S008135    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria / València                        ,,Dilluns,Dl,Laboral,2019,10,Octubre,21,12,Matí,Xoc contra element estàtic,430404.35 ,4583145.14,2.1662776694765347,41.39500627543744
2019S003212    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria                                   ,99-101    ,Dissabte,Ds,Laboral,2019,4,Abril,27,1,Nit,Caiguda (dues rodes),430326.17 ,4583211.53,2.1653349322564335,41.39559744203234
2019S002233    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris                                        ,173,Divendres,Dv,Laboral,2019,3,Març,22,11,Matí,Abast,430087.17 ,4583264.89,2.162470131630245,41.396057259215304
2019S008093    ,2,Eixample,6,la Sagrada Família,68900,Aragó / Cartagena                                 ,,Dissabte,Ds,Laboral,2019,10,Octubre,19,21,Tarda,Caiguda (dues rodes),431740.06 ,4584265.35,2.1821272483230865,41.40521021418333
2019S004751    ,2,Eixample,7,la Dreta de l'Eixample,247659,València / Pau Claris                             ,,Dilluns,Dl,Laboral,2019,6,Juny,17,18,Tarda,Caiguda interior vehicle,430310.82 ,4583051.57,2.165169769191472,41.39415541910832
2019S009740    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris / València                             ,,Dimecres,Dc,Laboral,2019,12,Desembre,18,8,Matí,Caiguda (dues rodes),430310.82 ,4583051.57,2.165169769191472,41.39415541910832
2019S000561    ,2,Eixample,7,la Dreta de l'Eixample,359404,Diagonal / Gràcia                                 ,,Dilluns,Dl,Laboral,2019,1,Gener,21,20,Tarda,Col.lisió fronto-lateral,429831.32 ,4583321.36,2.1594033887285984,41.3965435427566
2019S003134    ,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes                                            ,110,Dimecres,Dc,Laboral,2019,4,Abril,24,14,Tarda,Caiguda (dues rodes),429730.57 ,4582896.59,2.158247683049427,41.392709018323416
2019S002809    ,2,Eixample,6,la Sagrada Família,73900,Aragó / Castillejos                               ,,Dimarts,Dm,Laboral,2019,4,Abril,9,16,Tarda,Desconegut,431647.55 ,4584174.64,2.181030845895289,41.40438535418086
2019S006428    ,2,Eixample,6,la Sagrada Família,73900,Aragó / Castillejos                               ,,Dimecres,Dc,Laboral,2019,8,Agost,14,19,Tarda,Col.lisió lateral,431647.55 ,4584174.64,2.181030845895289,41.40438535418086
2019S000898    ,2,Eixample,7,la Dreta de l'Eixample,350308,Pau Claris / València                             ,,Dilluns,Dl,Laboral,2019,2,Febrer,4,10,Matí,Atropellament,430310.82 ,4583051.57,2.165169769191472,41.39415541910832
2019S009913    ,2,Eixample,7,la Dreta de l'Eixample,350308,València / Pau Claris                             ,,Dilluns,Dl,Laboral,2019,12,Desembre,23,20,Tarda,Abast,430310.82 ,4583051.57,2.165169769191472,41.39415541910832
2019S003875    ,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes                                            ,138-140   ,Dilluns,Dl,Laboral,2019,5,Maig,20,9,Matí,Abast,429614.5  ,4583016.7 ,2.156845477186403,41.39378063099419
2019S006262    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Dimarts,Dm,Laboral,2019,8,Agost,6,16,Tarda,Col.lisió fronto-lateral,431553.57 ,4584083.99,2.1799168798126933,41.40356089892447
2019S003337    ,2,Eixample,7,la Dreta de l'Eixample,350308,València / Roger de Llúria                        ,,Dimecres,Dc,Laboral,2019,5,Maig,1,9,Matí,Col.lisió lateral,430404.35 ,4583145.14,2.1662776694765347,41.39500627543744
2019S009449    ,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes / Provença                                 ,,Dissabte,Ds,Laboral,2019,12,Desembre,7,20,Tarda,Desconegut,429743.72 ,4582869.41,2.158408117957524,41.392465370593044
2019S004109    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal                                          ,397,Dimarts,Dm,Laboral,2019,5,Maig,28,9,Matí,Col.lisió lateral,429606.08 ,4583221.92,2.156720880158351,41.39562821726819
2019S003853    ,2,Eixample,6,la Sagrada Família,350308,València                                          ,504,Diumenge,Dg,Laboral,2019,5,Maig,19,2,Nit,Xoc contra element estàtic,431529.88 ,4584231.29,2.1796168051244424,41.40488554905513
2019S007525    ,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca / Balmes                                 ,,Dilluns,Dl,Laboral,2019,9,Setembre,30,17,Tarda,Col.lisió lateral,429836.05 ,4582774.51,2.159523414338473,41.39161871987883
2019S001737    ,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló                                          ,261,Dimarts,Dm,Laboral,2019,3,Març,5,14,Tarda,Col.lisió lateral,429866.99 ,4583197.59,2.159844392144526,41.39543191761565
2019S005357    ,2,Eixample,6,la Sagrada Família,350308,València / Padilla                                ,,Dissabte,Ds,Laboral,2019,7,Juliol,6,19,Tarda,Atropellament,431460.95 ,4584179.19,2.1787981350394277,41.40441042336528
2019S009392    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Lepant                                 ,,Dijous,Dj,Laboral,2019,12,Desembre,5,13,Matí,Col.lisió lateral,431277.27 ,4584186.43,2.176600047679306,41.404459926897125
2019S006726    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Lepant                                 ,,Divendres,Dv,Laboral,2019,8,Agost,30,13,Matí,Col.lisió lateral,431277.27 ,4584186.43,2.176600047679306,41.404459926897125
2019S003769    ,2,Eixample,6,la Sagrada Família,238400,Padilla                                           ,240,Dijous,Dj,Laboral,2019,5,Maig,16,10,Matí,Altres,431331.77 ,4584329.05,2.1772357972614644,41.405749109494224
2019S002691    ,2,Eixample,6,la Sagrada Família,89004,Consell de Cent / Castillejos                     ,,Divendres,Dv,Laboral,2019,4,Abril,5,13,Matí,Col.lisió fronto-lateral,431741.04 ,4584077.1 ,2.182160232985299,41.4035148063007
2019S007449    ,2,Eixample,7,la Dreta de l'Eixample,100800,Balmes / Diputació                                ,,Divendres,Dv,Laboral,2019,9,Setembre,27,20,Tarda,Col.lisió lateral,430208.68 ,4582391.9 ,2.1640242434721966,41.3882051827738
2019S004029    ,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació                                         ,237,Divendres,Dv,Laboral,2019,5,Maig,24,17,Tarda,Abast,430239.08 ,4582437.24,2.1643825815892654,41.388616181944364
2019S000318    ,2,Eixample,6,la Sagrada Família,144601,Padilla / Diagonal                                ,,Dilluns,Dl,Laboral,2019,1,Gener,14,13,Matí,Abast,431704.5  ,4583927.53,2.181740030735523,41.40216458200436
2019S009973    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia                                            ,17,Divendres,Dv,Laboral,2019,12,Desembre,27,11,Matí,Xoc contra element estàtic,430479.33 ,4582566.73,2.167240975042019,41.38980327540624
2019S003680    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia / Diputació                                ,,Dilluns,Dl,Laboral,2019,5,Maig,13,16,Tarda,Atropellament,430456.33 ,4582637.21,2.1669577969366727,41.390436068056644
2019S006885    ,2,Eixample,7,la Dreta de l'Eixample,148307,Diputació / Gràcia                                ,,Dijous,Dj,Laboral,2019,9,Setembre,5,12,Matí,Col.lisió lateral,430456.33 ,4582637.21,2.1669577969366727,41.390436068056644
2019S002946    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia / Consell de Cent                          ,,Dilluns,Dl,Laboral,2019,4,Abril,15,9,Matí,Col.lisió fronto-lateral,430365.85 ,4582734.81,2.1658644314626336,41.39130727026837
2019S000689    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal / Roger de Llúria                        ,,Divendres,Dv,Laboral,2019,1,Gener,25,19,Tarda,Col.lisió fronto-lateral,430134.59 ,4583421.81,2.1630191843272133,41.39747469618512
2019S002547    ,2,Eixample,7,la Dreta de l'Eixample,144601,Roger de Llúria / Rosselló                        ,,Dimarts,Dm,Laboral,2019,4,Abril,2,7,Matí,Col.lisió lateral,430134.59 ,4583421.81,2.1630191843272133,41.39747469618512
2019S004218    ,2,Eixample,6,la Sagrada Família,238400,Consell de Cent / Padilla                         ,,Divendres,Dv,Laboral,2019,5,Maig,31,9,Matí,Col.lisió lateral,431646.63 ,4583986.73,2.181041091748922,41.40269284709469
2019S008714    ,2,Eixample,7,la Dreta de l'Eixample,18505,Roger de Llúria / Aragó                           ,,Dissabte,Ds,Laboral,2019,11,Novembre,9,21,Tarda,Caiguda (dues rodes),430498.67 ,4583050.27,2.1674167070164616,41.39415999069043
2019S004680    ,2,Eixample,7,la Dreta de l'Eixample,350308,València / Girona                                 ,,Divendres,Dv,Laboral,2019,6,Juny,14,17,Tarda,Col.lisió fronto-lateral,430595.65 ,4583334.94,2.168543966102434,41.39673228051339
2019S010022    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan / Consell de Cent                       ,,Dilluns,Dl,Laboral,2019,12,Desembre,30,15,Tarda,Col.lisió lateral,430974.79 ,4583328.33,2.1730796266933923,41.396705428973696
2019S000622    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Girona                          ,,Dimecres,Dc,Laboral,2019,1,Gener,23,20,Tarda,Col.lisió fronto-lateral,430979.95 ,4582939.24,2.173185758270216,41.393201499250566
2019S006111    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Roger de Llúria                 ,,Dimecres,Dc,Laboral,2019,7,Juliol,31,22,Nit,Altres,430786.78 ,4582752.66,2.1708967246216093,41.39150442461216
2019S009136    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria                                   ,36,Dimarts,Dm,Laboral,2019,11,Novembre,26,9,Matí,Abast,430762.94 ,4582796.59,2.1706065672235946,41.39189802904099
2019S006163    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Gràcia                                    ,,Divendres,Dv,Laboral,2019,8,Agost,2,12,Matí,Abast,430277.16 ,4582833.02,2.1647923751594504,41.3921841111015
2019S003415    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Pau Claris                                ,,Dissabte,Ds,Laboral,2019,5,Maig,4,6,Matí,Col.lisió lateral,430403.06 ,4582955.17,2.1662841043608343,41.39329518488107
2019S005142    ,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent / Roger de Llúria                 ,,Dissabte,Ds,Laboral,2019,6,Juny,29,17,Tarda,Col.lisió fronto-lateral,430590.8  ,4582954.38,2.168529638816422,41.39330431827364
2019S005768    ,2,Eixample,7,la Dreta de l'Eixample,49509,Bruc                                              ,40,Dissabte,Ds,Laboral,2019,7,Juliol,20,9,Matí,Col.lisió fronto-lateral,430976.16 ,4582769,2.1731598590228214,41.391667891310654
2019S005821    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Nàpols                          ,,Dilluns,Dl,Laboral,2019,7,Juliol,22,18,Tarda,Col.lisió lateral,431363.28 ,4583313.93,2.177728006528651,41.39660903651526
2019S006555    ,2,Eixample,7,la Dreta de l'Eixample,335100,Corts Catalanes / Roger de Flor                   ,,Dijous,Dj,Laboral,2019,8,Agost,22,8,Matí,Col.lisió lateral,431267,4583221.11,2.1765869505796918,41.395764808603886
2019S008133    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Bailèn                          ,,Dilluns,Dl,Laboral,2019,10,Octubre,21,12,Matí,Abast multiple,431076.53 ,4583033.4 ,2.174330160794038,41.39405785502574
2019S009548    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes                                   ,631,Dimecres,Dc,Laboral,2019,12,Desembre,11,17,Tarda,Caiguda (dues rodes),430743.49 ,4582744.36,2.1703799236414927,41.391425937931515
2019S002971    ,2,Eixample,7,la Dreta de l'Eixample,31300,Consell de Cent / Bailèn                          ,,Dimarts,Dm,Laboral,2019,4,Abril,16,8,Matí,Col.lisió fronto-lateral,430878.56 ,4583234.65,2.171939326346205,41.39585341415997
2019S003856    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Bruc                                      ,,Diumenge,Dg,Laboral,2019,5,Maig,19,6,Matí,Abast,430594.16 ,4583143.18,2.1685481557822426,41.39500505072565
2019S006693    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Bailèn                                    ,,Dimecres,Dc,Laboral,2019,8,Agost,28,20,Tarda,Col.lisió lateral,430786.4  ,4583330.2 ,2.1708260747812647,41.39670605437239
2019S003458    ,2,Eixample,7,la Dreta de l'Eixample,130403,Fontanella                                        ,20,Dilluns,Dl,Laboral,2019,5,Maig,6,9,Matí,Atropellament,430922.16 ,4582382.12,2.1725581993268945,41.38817877710311
2019S004366    ,2,Eixample,7,la Dreta de l'Eixample,148307,Sant Pere / Gràcia                                ,,Dimarts,Dm,Laboral,2019,6,Juny,4,14,Tarda,Abast,430707.55 ,4582361.15,2.169993981470545,41.387971422883346
2019S001327    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Catalunya                                 ,,Dimarts,Dm,Laboral,2019,2,Febrer,19,14,Tarda,Atropellament,430155.92 ,4582713.39,2.1633561392125302,41.3910961200787
2019S004887    ,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes / Diputació                                ,,Divendres,Dv,Laboral,2019,6,Juny,21,12,Matí,Xoc contra element estàtic,430208.68 ,4582391.9 ,2.1640242434721966,41.3882051827738
2019S002387    ,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent / Girona                          ,,Dimecres,Dc,Laboral,2019,3,Març,27,14,Tarda,Atropellament,430783.97 ,4583142.58,2.170818487060991,41.39501603015849
2019S007304    ,2,Eixample,7,la Dreta de l'Eixample,31300,Diputació / Bailèn                                ,,Dissabte,Ds,Laboral,2019,9,Setembre,21,22,Nit,Col.lisió fronto-lateral,430973.7  ,4583138.91,2.1730882134374823,41.39499930769696
2019S009124    ,2,Eixample,7,la Dreta de l'Eixample,232902,Jonqueres / Urquinaona                            ,,Dilluns,Dl,Laboral,2019,11,Novembre,25,17,Tarda,Col.lisió lateral,431013.3  ,4582469.71,2.1736381954695294,41.388975498374144
2019S005055    ,2,Eixample,7,la Dreta de l'Eixample,232902,Urquinaona / Sant Pere                            ,,Divendres,Dv,Laboral,2019,6,Juny,28,2,Nit,Col.lisió lateral,430893.56 ,4582453.62,2.1722079896831863,41.388820288475806
2019S006572    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes                                   ,636,Dijous,Dj,Laboral,2019,8,Agost,22,14,Tarda,Xoc contra element estàtic,430628.13 ,4582558.24,2.169021560017708,41.38973967580405
2019S003647    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Gràcia                          ,,Diumenge,Dg,Laboral,2019,5,Maig,12,6,Matí,Abast,430557.69 ,4582525.42,2.168182883977382,41.38943799238383
2019S006520    ,2,Eixample,7,la Dreta de l'Eixample,309406,Sant Pere                                         ,42,Dimarts,Dm,Laboral,2019,8,Agost,20,14,Tarda,Altres,431195.7  ,4582581.12,2.1758069566804457,41.389994570229454
2019S003471    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria                                   ,30,Dilluns,Dl,Laboral,2019,5,Maig,6,14,Tarda,Col.lisió lateral,430836.73 ,4582720.73,2.171497781806864,41.39122114747129
2019S000499    ,2,Eixample,7,la Dreta de l'Eixample,232902,Urquinaona                                        ,2,Dissabte,Ds,Laboral,2019,1,Gener,19,16,Tarda,Caiguda (dues rodes),430916.65 ,4582497.58,2.1724791155833154,41.3892182047929
